half,segment_id,start_time,entity,source,is_dup_in_match,context
1,687,2509.08,Henderson,spacy,True,Henderson in the way
1,688,2511.2799999999997,Steven Gerrard,spacy,False,it's a goal Steven Gerrard would have been proud of
1,692,2530.48,Henderson,spacy,True,Henderson again
1,694,2538.4,Henderson,spacy,True,Henderson
1,695,2542.62,Milano,heuristic_short_segment,False,Milano
1,696,2544.7200000000003,Klein,spacy,True,infield is Klein
1,698,2546.98,Chelsea,spacy,True,and taking Chelsea on
1,702,2553.6,Liverpool,spacy,True,there's a little bit of arrogance in Liverpool's play
1,704,2559.46,Willian,heuristic_short_segment,True,Willian
1,706,2561.72,Oscar,spacy,True,gets it back again from Oscar
1,707,2563.32,Chelsea,spacy,True,"and goes on for Chelsea, Diego Costa"
1,707,2563.32,Diego Costa,spacy,True,"and goes on for Chelsea, Diego Costa"
1,709,2567.8,Costa,heuristic_capitalized_non_function,True,great turn of pace by Costa
1,712,2573.96,Chelsea,spacy,True,of a second too long and it's just another Chelsea
1,715,2581.28,Willian,heuristic_capitalized_non_function,True,needed delivery from Willian
1,717,2585.96,Chelsea,spacy,True,the goal for Chelsea now
1,721,2594.94,Mignolet,spacy,True,was never threatening to Mignolet's goal
1,723,2600.9,Daniel Sturridge,spacy,True,throw it out quickly and Daniel Sturridge stopped
1,727,2624.84,Coutinho,heuristic_short_segment,True,Coutinho
1,728,2634.48,Coutinho,spacy,True,"I think he had to foul him because Coutinho had a little pass through, I think it was Mane making the run"
1,728,2634.48,Mane,spacy,True,"I think he had to foul him because Coutinho had a little pass through, I think it was Mane making the run"
1,729,2664.98,City,spacy,False,I saw a good fortnight from City in the derby
1,730,2668.64,City,spacy,True,this has been as good as it was exceptional from City in that period
1,732,2677.52,Manchester City,spacy,True,because Manchester City did in the last couple of minutes
1,736,2707.6,Chelsea,spacy,True,Chelsea play Leicester in the EFL Cup
1,736,2707.6,Leicester,heuristic_capitalized_non_function,True,Chelsea play Leicester in the EFL Cup
1,736,2707.6,EFL,heuristic_capitalized_non_function,False,Chelsea play Leicester in the EFL Cup
1,736,2707.6,Cup,heuristic_capitalized_non_function,False,Chelsea play Leicester in the EFL Cup
1,737,2709.6,Tuesday,heuristic_capitalized_non_function,False,third round Tuesday 7.30
1,739,2714.6,Northampton,spacy,False,It's Northampton against Manchester United.
1,739,2714.6,Manchester United,spacy,False,It's Northampton against Manchester United.
1,741,2720.7200000000003,William,spacy,True,A bit of protest from William.
1,744,2734.68,Liverpool,spacy,True,Liverpool will go above Chelsea.
1,744,2734.68,Chelsea,spacy,True,Liverpool will go above Chelsea.
1,746,2742.98,Antonio Conte,spacy,False,and Antonio Conte will get in and get at them.
1,748,2751.9,Chelsea,spacy,True,"Because they're nowhere near this first half, Chelsea."
1,749,2755.62,Liverpool,spacy,True,They've hardly disturbed Liverpool.
1,751,2767.22,Friday,heuristic_capitalized_non_function,False,"Friday night's been a fright night so far for Chelsea,"
1,751,2767.22,Chelsea,spacy,True,"Friday night's been a fright night so far for Chelsea,"
1,752,2770.02,Liverpool,spacy,True,"but not for Liverpool, who've looked excellent."
2,2,15.459999999999999,Antonio Conte,spacy,True,Antonio Conte has been complimented I think rightly so for his use of
2,3,19.54,Chelsea,spacy,True,substitutes in his short time as Chelsea boss may well come into play again here
2,7,46.379999999999995,William,spacy,True,William looks like Oscars gone further forward
2,7,46.379999999999995,Oscars,spacy,False,William looks like Oscars gone further forward
2,8,49.28,Diego Costa,spacy,True,closer to Diego Costa can't a Matic a squared off in midfield
2,8,49.28,Matic,heuristic_capitalized_non_function,True,closer to Diego Costa can't a Matic a squared off in midfield
2,8,49.28,midfield,spacy,True,closer to Diego Costa can't a Matic a squared off in midfield
2,9,58.12,Diego,spacy,True,certainly do need to get the ball forward quicker and try and involve Diego costa more
2,10,69.04,Mattis,heuristic_short_segment,False,Mattis
2,13,82.36,Liverpool,spacy,True,Liverpool approach it in this situation as well
2,16,90.32000000000001,Chelsea,spacy,True,Chelsea will surely be better in the second half
2,19,97.18,Liverpool,spacy,True,Liverpool can
2,22,102.34,Arsenal,spacy,True,even in the Arsenal game
2,32,116.44,Martin Atkinson,spacy,True,Martin Atkinson
2,37,125.54,Costa,spacy,True,you see Costa there
2,41,134.88,Coutinho,heuristic_short_segment,True,Coutinho
2,43,155.96,Gary,spacy,True,do you think Gary
2,44,157.44,Chelsea,spacy,True,that the way Chelsea started
2,48,164.56,Liverpool,spacy,True,maybe trying to draw the sting out of Liverpool I think so I think during the
2,50,174.4,Liverpool,spacy,True,that Liverpool were able to sort of get control of the game and Chelsea were in
2,50,174.4,Chelsea,spacy,True,that Liverpool were able to sort of get control of the game and Chelsea were in
2,51,177.6,Oscar Acosta,spacy,False,that four five one shape trying to be a bit more purposeful here Oscar Acosta
2,52,183.78,Ivanovic,spacy,True,but the rashness of Ivanovic and the goal giving away blows the tactics of
2,56,200.12,Chelsea,spacy,True,you are Chelsea you'll have been thinking about the Lana mana Coutinho in
2,56,200.12,Lana,heuristic_capitalized_non_function,False,you are Chelsea you'll have been thinking about the Lana mana Coutinho in
2,56,200.12,Coutinho,heuristic_capitalized_non_function,True,you are Chelsea you'll have been thinking about the Lana mana Coutinho in
2,60,218.1,Diego Costa,spacy,True,No sympathy for Diego Costa that time.
2,61,222.46,Kante,spacy,True,"Kante getting back, he gets in so quickly."
2,62,226.84,Mane,heuristic_capitalized_non_function,True,Mane felt the speed of the challenge there.
2,63,236.92,Chelsea,spacy,True,"A bit of a brick-by-brick here, Chelsea, you feel."
2,68,255.87999999999997,Sturridge,spacy,True,here's Sturridge could have gone to Coutinho in the first place
2,68,255.87999999999997,Coutinho,spacy,True,here's Sturridge could have gone to Coutinho in the first place
2,70,267.52,William,spacy,True,William counter attack now Liverpool
2,70,267.52,Liverpool,spacy,True,William counter attack now Liverpool
2,71,270.82,Chelsea,spacy,True,right brick by brick I thought the most dangerous Chelsea looked at the first half
2,74,283.32000000000005,Alana,spacy,True,Alana
2,75,287.90000000000003,Coutinho Alana,spacy,True,lovely from Coutinho Alana
2,77,306.02,Costa,heuristic_capitalized_non_function,True,very good in terms of quite aggressive in dealing with Costa
2,79,317.35999999999996,William,spacy,True,William
2,80,318.32,Coutinho,heuristic_capitalized_non_function,True,moving out to Coutinho
2,81,320.78,Chelsea,spacy,True,Chelsea a bit lucky to get it back
2,82,324.64,Lallana,spacy,True,Lallana
2,84,328.6,James Milner,spacy,False,James Milner
2,85,333.46000000000004,Lallana,spacy,True,Lallana
2,86,336.06,Henderson,spacy,True,Henderson
2,87,337.72,Mane,spacy,True,lovely touch from Mane
2,88,339.36,Coutinho,heuristic_short_segment,True,and Coutinho
2,90,342.1,Liverpool,spacy,True,pieced together beautifully by Liverpool then
2,92,346.04,Coutinho,heuristic_short_segment,True,Coutinho
2,93,347.22,Sturridge,spacy,True,and Sturridge over on the far side
2,97,360.2,David Luiz,spacy,True,David Luiz
2,101,363.44,Liverpool,spacy,True,to Liverpool
2,104,368.72,England,spacy,True,the south east of England
2,112,385.68,Willian,heuristic_short_segment,True,Willian
2,113,388.42,Diego Costa,spacy,True,Diego Costa coming in
2,115,390.52,Mignolet,spacy,True,by Mignolet
2,121,398.56,Hazard,spacy,True,Hazard
2,122,399.74,Conte,spacy,True,and that's Conte
2,125,406.82,Sadio Mane,spacy,True,Sadio Mane
2,126,408.68,Klein,spacy,True,Klein
2,127,411.28000000000003,Conte,spacy,True,Conte who was attacking a moment or two ago is back harassing and fouling
2,128,415.8,Martin Atkinson's,spacy,False,I don't like it but the whistle hasn't gone because Martin Atkinson's recognised Liverpool's did have the ball
2,128,415.8,Liverpool,spacy,True,I don't like it but the whistle hasn't gone because Martin Atkinson's recognised Liverpool's did have the ball
2,130,429.62,Liverpool,spacy,True,I was going to say I'm not sure how the benefit could have been with Liverpool not to have the free kick
2,133,437.78,Sturridge,spacy,True,will reflect from Sturridge
2,134,448.3,Chelsea,spacy,True,Chelsea started the evening
2,138,455.90000000000003,the Premier League,spacy,True,they have never won in the Premier League
2,141,463.53999999999996,Liverpool,spacy,True,Liverpool passing it looks like combinations it will like single passes from Chelsea there's no
2,141,463.53999999999996,Chelsea,spacy,True,Liverpool passing it looks like combinations it will like single passes from Chelsea there's no
2,143,476.46,Costa,spacy,True,Costa having a go on his own challenge by Milner there's a whistle
2,143,476.46,Milner,heuristic_capitalized_non_function,True,Costa having a go on his own challenge by Milner there's a whistle
2,144,489.06,Lallana,spacy,True,Lallana
2,145,489.58,Mane,spacy,True,running it on for Mane trying to take
2,146,491.96,David Luiz,spacy,True,David Luiz on
2,149,501.86,David Luiz,spacy,True,"while he's been away, David Luiz"
2,159,521.52,Cruyff,spacy,False,"he's not tried any Cruyff turns, he's just kicked it out of play"
2,162,537.6800000000001,David Luiz,spacy,True,you just feel with David Luiz
2,163,539.44,Chelsea,spacy,True,that Chelsea
2,172,557.3399999999999,Cahill,spacy,True,he's played with Cahill before
2,174,560.3,Terry,spacy,False,he's played with Terry before and they don't seem to get
2,176,565.16,Conte,spacy,True,so I think that now Conte's brought him
2,178,569.18,Conte,spacy,True,he's a Conte type of player. It's his ball that got Diego Costa chasing there
2,178,569.18,Diego Costa,spacy,True,he's a Conte type of player. It's his ball that got Diego Costa chasing there
2,182,588.46,Nemanja Matic,spacy,False,big ball from Nemanja Matic to Willian
2,182,588.46,Willian,heuristic_capitalized_non_function,True,big ball from Nemanja Matic to Willian
2,183,593.02,wrong foot's,spacy,False,wrong foot's Milner
2,184,594.36,Lovren,heuristic_capitalized_non_function,True,Lovren is secure by the near post
2,186,602.04,Ivanovic,spacy,True,Ivanovic
2,188,608.42,Chelsea,spacy,True,Chelsea would have been in trouble
2,189,612.5199999999999,Aspilicueta,spacy,True,here's Aspilicueta
2,190,613.68,Chelsea,spacy,True,a little bit more fervour in the Chelsea
2,192,617.36,Chelsea,spacy,True,a little bit more aggression in the Chelsea play
2,193,626.32,Ivanovic,spacy,True,Ivanovic
2,195,628.72,Chelsea,spacy,True,when Chelsea
2,209,643.8000000000001,Liverpool,spacy,True,the face of Liverpool
2,214,659.88,David Luiz,spacy,True,David Luiz
2,217,665.3199999999999,Ivanovic,spacy,True,Ivanovic
2,218,667.9599999999999,Hazard,spacy,True,this is Hazard
2,221,672.8399999999999,Mane,spacy,True,it was good for Mane
2,223,676.5799999999999,William,spacy,True,but William
2,224,677.24,Ivanovic,spacy,True,and team blue in the middle Ivanovic
2,226,688.02,James,spacy,False,a little closer from James mill to start with but by the time he fell
2,229,704.24,Chelsea,spacy,True,he played a part in that Chelsea equaliser at Swansea didn't he
2,229,704.24,Swansea,spacy,False,he played a part in that Chelsea equaliser at Swansea didn't he
2,230,710.2,Trivian,heuristic_capitalized_non_function,False,"by Trivian, the ball looped up for Costa"
2,230,710.2,Costa,heuristic_capitalized_non_function,True,"by Trivian, the ball looped up for Costa"
2,232,713.6,Daniel Sturridge,spacy,True,Daniel Sturridge applauding the Liverpool fans
2,232,713.6,Liverpool,spacy,True,Daniel Sturridge applauding the Liverpool fans
2,233,716.52,Chelsea,spacy,True,and not the Chelsea
2,235,720.4,Divock Origi,spacy,False,and Divock Origi
2,239,739.42,Fred,spacy,False,goal Fred and hazard in so much space so close to goal it's brilliant with it back from the
2,243,777.26,Ivanovic,spacy,True,Ivanovic
2,246,783.1,David Lewis,spacy,True,with David Lewis
2,260,794.2,Chelsea,spacy,True,at Chelsea
2,261,795.4,William,spacy,True,you might ask William
2,265,800.64,Oscar,spacy,True,here's Oscar
2,267,806.3000000000001,Marcus Alonso,spacy,False,I suppose Marcus Alonso might come
2,277,825.84,Luis Cahill,spacy,False,three of Luis Cahill
2,278,827.68,Terry,spacy,True,and Terry here's Coutinho winning it
2,278,827.68,Coutinho,heuristic_capitalized_non_function,True,and Terry here's Coutinho winning it
2,279,830.06,Chelsea,spacy,True,the Chelsea fans are angry with their team
2,280,832.2,Milano,spacy,True,again he's been poor about a bit you have to say Milano back to him from
2,283,850.22,Coutinho,heuristic_short_segment,True,Coutinho
2,284,853.24,Reggie,spacy,False,Reggie
2,287,862.82,Matic,heuristic_capitalized_non_function,True,"from Matic, there you go Kosta"
2,287,862.82,Kosta,spacy,False,"from Matic, there you go Kosta"
2,290,892.4200000000001,Ivanovic,spacy,True,"at the moment Matic, Ivanovic"
2,293,898.9200000000001,Liverpool,spacy,True,his Liverpool team can do that to you
2,297,906.14,Liverpool,spacy,True,and Liverpool
2,300,921.5799999999999,Luis,spacy,False,Luis running with the ball
2,302,931.5799999999999,Willian,heuristic_short_segment,True,now Willian
2,303,937.18,West,heuristic_capitalized_non_function,False,they've beaten West Ham
2,303,937.18,Ham,heuristic_capitalized_non_function,False,they've beaten West Ham
2,304,938.54,Watford,spacy,True,they've won at Watford
2,305,939.46,Burnley,spacy,True,beaten Burnley here
2,306,941.08,Swansea,spacy,True,drawn at Swansea
2,314,956.22,Hofstra,spacy,False,as Hofstra continues
2,315,959.88,Matic,heuristic_capitalized_non_function,True,but Matic did superbly
2,319,966.3,Liverpool,spacy,True,so poor for Liverpool
2,320,967.84,Jordan Henderson,spacy,True,Jordan Henderson there
2,322,970.82,Adam Milano,spacy,False,even Adam Milano
2,328,984.94,Diego Costa,spacy,True,"Diego Costa, but I have to say, Liverpool's vulnerability surfacing out of nowhere there, he's alive."
2,328,984.94,Liverpool,spacy,True,"Diego Costa, but I have to say, Liverpool's vulnerability surfacing out of nowhere there, he's alive."
2,332,1013.92,Liverpool,spacy,True,Liverpool now can see the free kick that's a completely different game the
2,335,1029.02,Jurgen Klopp,spacy,True,Jurgen Klopp
2,342,1038.5,Chelsea,spacy,True,Chelsea might be
2,346,1050.64,Liverpool,spacy,True,for Liverpool now
2,347,1051.36,Jurgen Klopp,spacy,True,Jurgen Klopp
2,351,1066.56,Ivanovic,spacy,True,Ivanovic in the wall so he's hardly had a touch Diego Costa but he's had a telling touch here
2,351,1066.56,Diego Costa,spacy,True,Ivanovic in the wall so he's hardly had a touch Diego Costa but he's had a telling touch here
2,352,1071.66,Premier,heuristic_capitalized_non_function,True,to keep his great run going five goals already now in the Premier League this season
2,352,1071.66,League,heuristic_capitalized_non_function,True,to keep his great run going five goals already now in the Premier League this season
2,353,1075.92,Jordan Henderson,spacy,True,I just watched out of the line-up and Jordan Henderson the ball gets played off and then both
2,354,1080.98,Matty,spacy,True,of them so poor Matty so poor and he doesn't have to do a lot in the end just chips it
2,356,1094.2,Milner,spacy,True,attempted block on the line from Milner he knows the back in the game the eyes
2,366,1155.3,Premier,heuristic_capitalized_non_function,True,soft goals in the Premier League there was nothing happening on the pitch there and
2,366,1155.3,League,heuristic_capitalized_non_function,True,soft goals in the Premier League there was nothing happening on the pitch there and
2,369,1171.58,Pogba,heuristic_capitalized_non_function,False,"Pogba could be in again, here!"
2,375,1195.12,Olsen,spacy,False,"And Olsen is in, Conte now."
2,375,1195.12,Conte,spacy,True,"And Olsen is in, Conte now."
2,376,1197.46,Antonio Conte,spacy,True,Antonio Conte has been talking about the difference between managing in Italy and in England
2,376,1197.46,Italy,spacy,False,Antonio Conte has been talking about the difference between managing in Italy and in England
2,376,1197.46,England,spacy,True,Antonio Conte has been talking about the difference between managing in Italy and in England
2,382,1229.18,Liverpool,spacy,True,that's the Liverpool first game of season 4-3
2,383,1231.54,Manchester,spacy,True,the Manchester derby and now this one
2,385,1235.6,Chelsea,spacy,True,you can see there now Chelsea
2,400,1289.1,Klein,spacy,True,Klein
2,401,1290.58,Lallana,spacy,True,Lallana
2,404,1296.8600000000001,Jurgen Klopp,spacy,True,"That's what Jurgen Klopp will be thinking as well, at the end of the goal."
2,406,1312.1200000000001,Pantiera,spacy,False,"He's getting into the Pantiera and then he's going to say to Chelsea,"
2,406,1312.1200000000001,Chelsea,spacy,True,"He's getting into the Pantiera and then he's going to say to Chelsea,"
2,413,1346.18,David Luiz,spacy,True,David Luiz
2,414,1354.0,David Luiz,spacy,True,"David Luiz, Gattinio nudging it on for Milner, so many chances to get forward in the second half,"
2,414,1354.0,Gattinio,spacy,False,"David Luiz, Gattinio nudging it on for Milner, so many chances to get forward in the second half,"
2,414,1354.0,Milner,spacy,True,"David Luiz, Gattinio nudging it on for Milner, so many chances to get forward in the second half,"
2,415,1359.3,Wijnaldum,spacy,True,"a run for Wijnaldum, Henderson, Gattinio from a standing start,"
2,415,1359.3,Henderson,spacy,True,"a run for Wijnaldum, Henderson, Gattinio from a standing start,"
2,415,1359.3,Gattinio,spacy,True,"a run for Wijnaldum, Henderson, Gattinio from a standing start,"
2,416,1369.72,Origi,spacy,False,good strike from Origi
2,417,1373.62,Milner,spacy,True,voted in by Milner
2,418,1374.86,David Luiz,spacy,True,by David Luiz
2,419,1376.18,Henderson,spacy,True,then Henderson
2,423,1387.16,Newport,spacy,False,have been good for Newport
2,430,1410.02,Chelsea,spacy,True,organization again Chelsea in the middle it's not an organization I'm not sure
2,432,1424.74,Lovren,heuristic_capitalized_non_function,True,Lovren going across the front
2,434,1430.16,Courtois,heuristic_capitalized_non_function,True,Courtois delighted that he wasn't called upon
2,435,1432.74,Courtois,heuristic_capitalized_non_function,True,he's helped us Courtois
2,437,1436.18,Liverpool,spacy,True,or a Liverpool player
2,439,1438.4,Havanovic,spacy,False,it's Havanovic with a really good defensive header
2,441,1448.64,Chelsea,spacy,True,the Chelsea
2,444,1458.1,Liverpool,spacy,True,from the goalkeeper this remember Liverpool they've got the energy
2,449,1492.08,Hazard,spacy,True,Hazard
2,450,1493.72,Hazard,spacy,True,Hazard
2,453,1501.1,Willian,heuristic_short_segment,True,Willian is
2,455,1506.6799999999998,Ivanovic,spacy,True,Ivanovic
2,456,1512.82,Spinecretta,spacy,False,Spinecretta
2,458,1516.1399999999999,Diego Costa,spacy,True,Diego Costa
2,460,1518.54,Klein,spacy,True,covering by Klein
2,461,1520.64,Klein,spacy,True,and it was good from Klein
2,465,1543.5800000000002,Super Sunday Crystal Palace,spacy,False,coming up on Super Sunday Crystal Palace home to Stoke
2,465,1543.5800000000002,Stoke,spacy,False,coming up on Super Sunday Crystal Palace home to Stoke
2,466,1548.14,Sky Sports 1,spacy,False,130 Sky Sports 1 followed by Spurs against Sunderland
2,466,1548.14,Spurs,spacy,False,130 Sky Sports 1 followed by Spurs against Sunderland
2,466,1548.14,Sunderland,spacy,True,130 Sky Sports 1 followed by Spurs against Sunderland
2,467,1553.46,Sky,spacy,False,piece themselves together after probably watched on Sky on Monday night
2,467,1553.46,Monday,heuristic_capitalized_non_function,False,piece themselves together after probably watched on Sky on Monday night
2,468,1561.54,Everton,spacy,False,Everton put them to the sword in that second half Chelsea could be in trouble here Arnaud is offside
2,468,1561.54,Chelsea,spacy,True,Everton put them to the sword in that second half Chelsea could be in trouble here Arnaud is offside
2,468,1561.54,Arnaud,spacy,False,Everton put them to the sword in that second half Chelsea could be in trouble here Arnaud is offside
2,469,1569.88,Origi,heuristic_capitalized_non_function,True,Origi had the chance to take it on himself
2,470,1574.38,Sturridge,spacy,True,probably the way you would want Sturridge his left foot there
2,471,1578.8600000000001,Liverpool,spacy,True,they chose the wrong option it was a big chance for Liverpool
2,472,1603.62,Antonio Conte,spacy,True,Antonio Conte
2,480,1621.1599999999999,Fabregas,spacy,False,that's Fabregas
2,482,1625.38,Michy Batshuayi,spacy,False,Michy Batshuayi has done
2,486,1636.8799999999999,Victor Moses,spacy,False,Victor Moses as well
2,487,1638.42,Chelsea,spacy,True,is still a Chelsea player
2,488,1640.34,Liverpool,spacy,True,lots of loans including one at Liverpool
2,490,1660.82,Manic,heuristic_short_segment,False,chase by Manic
2,495,1679.08,Henderson,spacy,True,that's ours turn Henderson keeps it straight to Coutinho
2,495,1679.08,Coutinho,heuristic_capitalized_non_function,True,that's ours turn Henderson keeps it straight to Coutinho
2,496,1695.06,Sadio Mane,spacy,True,he's putting in a shift isn't he Sadio Mane with the ball and without it
2,497,1699.8,Chelsea,spacy,True,the only one Chelsea raising their industry as well encouraged by the goal
2,498,1720.98,Divock Origi,spacy,True,cricket given against Divock Origi
2,500,1738.3600000000001,Oscar,spacy,True,dangerous boot in Oscar's face but he shied away from it understandably
2,501,1743.06,Henderson,spacy,True,Henderson hooked it forward
2,502,1747.3000000000002,Coutinho,heuristic_short_segment,True,on to Coutinho
2,504,1760.6799999999998,the Mourinho Benitez,spacy,False,really is a product the rivalry of recent history the Mourinho Benitez
2,508,1793.9199999999998,Wijnaldum,spacy,True,by Wijnaldum
2,510,1799.56,Liverpool,spacy,True,Liverpool have got their shape back again
2,511,1804.1,Chelsea,spacy,True,end looking more orderly Chelsea thought that was really gonna like the blue
2,516,1834.32,Swansea,spacy,True,in Swansea
2,517,1835.2,Sunday,heuristic_short_segment,False,last Sunday
2,519,1837.42,William,spacy,True,here's William
2,520,1839.62,Loughran,heuristic_short_segment,False,Loughran
2,524,1846.8999999999999,Liverpool,spacy,True,it didn't surprise me Liverpool
2,551,1885.14,kick every ball,spacy,False,kick every ball
2,552,1886.12,Jurgen Klopp,spacy,True,and Jurgen Klopp
2,555,1889.28,Antonio Conte,spacy,True,Antonio Conte as well
2,557,1906.46,David Luiz,spacy,True,clearance in the end of it by David Luiz but Chelsea have survived that and the
2,557,1906.46,Chelsea,spacy,True,clearance in the end of it by David Luiz but Chelsea have survived that and the
2,558,1911.58,Liverpool,spacy,True,penalty shout by now they were the great piece of retrieving for Liverpool
2,560,1918.48,Chelsea,spacy,True,that Chelsea need to take
2,561,1919.94,Liverpool,spacy,True,the better chance Liverpool have got
2,565,1928.38,Wijnaldum,spacy,True,Wijnaldum
2,566,1933.1200000000001,Lovren,spacy,True,back from Lovren
2,567,1935.94,Matip,heuristic_short_segment,True,spots Matip
2,568,1939.94,Henderson,spacy,True,Henderson
2,569,1943.6000000000001,Clyne,spacy,True,for Clyne
2,572,1952.36,Coutinho,heuristic_capitalized_non_function,True,was the little Coutinho
2,573,1958.74,Chelsea,spacy,True,Chelsea fans still
2,577,1968.56,Liverpool,spacy,True,Liverpool can be more clinical
2,579,1974.52,Mané,heuristic_short_segment,True,Mané
2,580,1975.08,Klein,spacy,True,Klein again
2,581,1978.68,Coutinho,heuristic_short_segment,True,Coutinho
2,584,1982.36,Coutinho,spacy,True,Coutinho could have
2,585,1983.7,Origi,heuristic_capitalized_non_function,True,stepped in there for Origi
2,587,1990.1,Gary Cale,spacy,True,Gary Cale
2,590,1993.58,Chelsea,spacy,True,he's pulled back behind the Chelsea defence
2,592,1995.92,Gary Cale,spacy,True,it's just Gary Cale gets that
2,595,2004.02,Coutinho,heuristic_capitalized_non_function,True,Coutinho in the earlier one asked too much of him
2,596,2018.26,Lallana,spacy,True,Lallana
2,597,2023.6399999999999,Chelsea,spacy,True,they're engaging better Chelsea
2,603,2053.34,Oscar,spacy,True,Oscar again
2,605,2057.2200000000003,Conte,spacy,True,Conte getting into the box
2,606,2059.48,Coutinho,heuristic_capitalized_non_function,True,it's the same problems as Coutinho
2,608,2064.14,Wijnaldum,spacy,True,Wijnaldum
2,611,2080.14,Origi,heuristic_short_segment,True,Origi
2,612,2085.34,Lallana,spacy,True,Lallana
2,616,2092.4,Liverpool,spacy,True,Liverpool
2,618,2096.9,Chelsea,spacy,True,Chelsea
2,620,2102.48,Coutinho,heuristic_short_segment,True,Coutinho
2,622,2105.92,Liverpool,spacy,True,of course for Liverpool here
2,625,2114.3,Chelsea,spacy,True,Chelsea actually going to make two changes
2,627,2124.44,Liverpool,spacy,True,Liverpool keeping possession
2,630,2131.96,Lallana,spacy,True,Lallana
2,633,2135.14,Martin Atkinson,spacy,True,and Martin Atkinson
2,634,2136.3,Coutinho,heuristic_capitalized_non_function,True,a bit of a problem for Coutinho
2,636,2138.36,Milner,spacy,True,bring it back to Milner and a rigi well that could be a really big moment in the
2,637,2145.54,Liverpool Courtois,spacy,False,game it was a great chance to wrap it up for Liverpool Courtois kept it out
2,640,2161.78,Courtois,heuristic_capitalized_non_function,True,passes the deflection is perfect hands it down to be fair to him Courtois
2,644,2185.32,Lucas,spacy,True,Lucas who played as makeshift centre-back against Leicester Tino not
2,644,2185.32,Leicester Tino,spacy,False,Lucas who played as makeshift centre-back against Leicester Tino not
2,646,2198.4,Lucas,spacy,True,defensive change Lucas's last goal for Liverpool was six years ago this very
2,646,2198.4,Liverpool,spacy,True,defensive change Lucas's last goal for Liverpool was six years ago this very
2,648,2207.42,Chelsea,spacy,True,Chelsea have three lined up to come on but they make a Mourinho like situation
2,648,2207.42,Mourinho,heuristic_capitalized_non_function,False,Chelsea have three lined up to come on but they make a Mourinho like situation
2,651,2231.1200000000003,Hazard,spacy,True,Hazard
2,653,2240.9,Henderson,spacy,True,Henderson
2,654,2243.82,David Luiz,spacy,True,down by David Luiz
2,655,2246.7000000000003,Chelsea,spacy,True,Chelsea triplets still waiting to come on
2,656,2252.52,Ivanovic,spacy,True,given away by Ivanovic
2,660,2270.52,Antonio,spacy,False,Comes. Reshuffle from Antonio contact.
2,661,2278.0600000000004,Victor Moses,spacy,True,Victor Moses for William.
2,661,2278.0600000000004,William,spacy,True,Victor Moses for William.
2,662,2287.42,Chelsea,spacy,True,he's getting another chance here at Chelsea discarded him after three
2,663,2292.98,Cesc Fabregas,spacy,True,seasons after three seasons for other clubs for loan campaigns Cesc Fabregas replaces
2,664,2298.74,Matic,spacy,True,Matic maybe fine although Matic has found the one pass that's led to a Chelsea goal
2,664,2298.74,Chelsea,spacy,True,Matic maybe fine although Matic has found the one pass that's led to a Chelsea goal
2,665,2303.9,Fabregas,heuristic_capitalized_non_function,True,Fabregas the arch-assist and it's Pedro for Oscar
2,665,2303.9,Pedro,spacy,False,Fabregas the arch-assist and it's Pedro for Oscar
2,665,2303.9,Oscar,spacy,True,Fabregas the arch-assist and it's Pedro for Oscar
2,667,2319.88,Ten,heuristic_short_segment,False,Ten minutes.
2,669,2328.86,Origi,heuristic_short_segment,True,Origi.
2,670,2329.66,Wijnaldum,spacy,True,Found by Wijnaldum.
2,672,2335.58,Wijnaldum,spacy,True,Wijnaldum.
2,675,2344.2799999999997,Chelsea,spacy,True,six minutes by stoppage time Chelsea still chasing
2,677,2355.3199999999997,Costa,heuristic_capitalized_non_function,True,"through the middle with Costa, Pedro left, Moses right, Rodriguez in midfield"
2,677,2355.3199999999997,Pedro,spacy,True,"through the middle with Costa, Pedro left, Moses right, Rodriguez in midfield"
2,677,2355.3199999999997,Moses,heuristic_capitalized_non_function,False,"through the middle with Costa, Pedro left, Moses right, Rodriguez in midfield"
2,677,2355.3199999999997,Rodriguez,heuristic_capitalized_non_function,False,"through the middle with Costa, Pedro left, Moses right, Rodriguez in midfield"
2,678,2363.96,Lallana,heuristic_short_segment,True,here's Lallana
2,681,2369.48,Wijnaldum,spacy,True,so too long for Wijnaldum at this stage
2,686,2379.2,Dutchman,heuristic_capitalized_non_function,False,"no, it's the thumbs up from the Dutchman"
2,687,2387.1,David Luiz,spacy,True,David Luiz
2,689,2394.64,Gary,spacy,True,as Gary was saying no real finger-pointing at him Fabregas
2,689,2394.64,Fabregas,spacy,True,as Gary was saying no real finger-pointing at him Fabregas
2,690,2413.4400000000005,Lucas,spacy,True,Lucas right on the scene again Mane Origi Cahill goes across and wins the
2,690,2413.4400000000005,Mane Origi,spacy,False,Lucas right on the scene again Mane Origi Cahill goes across and wins the
2,690,2413.4400000000005,Cahill,heuristic_capitalized_non_function,True,Lucas right on the scene again Mane Origi Cahill goes across and wins the
2,695,2445.86,Pedro,spacy,True,it's Pedro
2,697,2461.7000000000003,Antonio Conte,spacy,True,Antonio Conte came here of course with a great record of unbeaten home games
2,698,2468.32,Juventus,spacy,False,home games number one with Juventus already won two out of two in the Premier League
2,698,2468.32,the Premier League,spacy,True,home games number one with Juventus already won two out of two in the Premier League
2,700,2486.9,the Premier League,spacy,True,his words in his press conference before the game he mentioned them before about the Premier League
